business_id,varieties,ambience,management,service,value
oyvgnAu7mSR5HCr433lTKw,69,45,52,22,2
oYWixgv1kiPV1j02TYzaPA,59,35,40,18,5
OzcvQqt_copeLRCT2OHrfA,51,45,44,14,3
ozEDKl0tZw5ob1evx41gcQ,279,183,192,75,13
ozMd45nXHTCl3mdOwouwlw,250,163,157,66,13
OzPSwxV8AH2S5KvoBTjH5Q,33,29,32,12,4
P2cHq6apwK7z6XPaU24iJQ,40,40,31,6,2
P2dFr-Jg1OUoNMikaCmLEQ,60,53,50,14,5
p3YqOYELqXtLyHz9T49p_w,423,319,294,105,13
p45zoSxaX9FC6JBoyw6DKg,76,46,52,24,3
P4Plzlfm4uJjNmH3wY4W1Q,37,24,22,14,2
p5PRvPUhJrA-QHhm5xOU7Q,123,75,86,36,3
P6O50VeFlBIJpP0QPYsXbQ,159,130,130,47,9
P7pxQFqr7yBKMMI2J51udw,1685,1227,1369,481,124
-P8dGzSVhJi-5oZ-8U2y0w,37,26,34,11,3
P8uECqGqXWTwEndkh-6bQw,311,264,244,97,22
PAilv1TpsWMsLTZk5d3guw,43,34,46,13,2
PaKG_CtfPbjWQUcdro81rw,195,139,137,51,13
PAmyAhNhGII0cfrn4BPOew,39,37,30,11,3
PbNKg8t_VNKzxPKydtkFDg,37,36,32,14,4
PbyqDJf815zRn-7p6vYpAQ,552,440,424,158,49
PBZyumZ_0vSijc2zODdqgQ,40,35,30,14,3
pcA3DcjbkkQERU1dbsiSow,169,115,122,44,19
pcG0vJiTtDcTb0y3pKFUZQ,80,39,51,19,2
pCG8zf1IAnc9NFdPYJKdnQ,59,37,47,18,2
PChG1Dm0A6AXIXkXGVK8Fw,278,222,232,80,23
pCVQq3jzfrT2CNHAIMMy0g,41,24,25,7,2
pCxzM4yOWyPQwZw11Y34Tw,72,53,59,18,4
PDIh1lVtKlUqPJROXYJQvQ,347,293,274,101,28
PEGtD36MLdfcsD2hc95Kiw,47,41,38,12,3
pfmr8R3WH8RXqW0W6D8ffQ,187,105,126,47,11
pFQaji0idkrzv5J-qTQ82Q,413,221,300,116,22
PgJgpW4TKQ8IoALH2Yq-zA,632,439,523,188,41
PglC8rgguMIlT621p1BLdQ,526,378,384,142,31
PGsEXB6DFTVKa1eDOlzWA,143,94,96,44,7
pH0BLkL4cbxKzu471VZnuA,1338,853,992,376,68
pHA8wyVcrkhI4wQ3mt6NHw,118,77,85,31,3
PhrTUiNQVA_XsK43O2TA5w,58,43,52,15,5
pi4FLFEOn9AhNUxiLbBeHg,125,74,75,24,5
pidpBdWsOFfe7pWypBIoiQ,44,33,34,15,1
pidzGfl4l7Vw1AcBl9gzbw,42,37,28,10,1
piJeE_GQxpYE3hvqW__jvA,164,94,105,47,6
PIXl4WvAqjl2w9Lj81zXvQ,315,216,256,95,20
pJpjgXH5lgJtIJos9GqetQ,233,134,152,51,9
PJPO9AYkt__t4kSWdSWnfw,181,128,149,49,15
PJ-VbAtIOso1dqd2frQqqg,48,32,39,11,2
pKk7jCFIm96qDdk0laVT2w,676,424,491,197,34
PkqN5st3zZ_Xce_5QlBtNQ,284,188,212,76,17
PL3cimEUfNHlenOGSOAdJg,235,177,170,60,20
pLFvCV9SsI8ZbWM_4tVtMg,81,59,60,23,3
PlMJAouo0D0ZXHkCDj6eeg,87,74,78,26,8
pLMPpaJ7whp86uL_3ezwMg,525,326,366,139,25
PLQl-y06iPOEaqsy_nx-Eg,124,89,111,39,8
PLVJCN2p1MIkeDzIbAx9kA,53,47,47,14,6
plwa-yW-uQaJ7fiIAotOWg,57,31,37,19,2
PM0A7ZgbxvtbRCj931PbyQ,158,125,121,53,11
pmoIMK8zGWvKsVOPDBYfzg,184,108,135,51,6
PMOlf91mjpkWRiZa5hEr-A,59,47,47,20,3
pmsGwCJoMjtj-wwP78PIWQ,32,20,27,5,1
PmXqq2nFT6oYvgLxLwrFEQ,44,32,24,12,5
pNVRNptxW2u_WhQ0Fs-g9A,70,45,56,20,6
po0p6NIro0cDrmKkcyPy0w,245,170,161,79,15
Po0QGzgwFrfnGJEi_akCjA,190,137,160,46,12
pomGBqfbxcqPv14c3XH-ZQ,705,444,512,175,35
pooAgpZJn79L7JTgcK-o-Q,85,53,66,35,8
poYsvuOmVDqF4dTnjJ780A,599,345,402,149,25
PpD_gfjcw5nsjRmFeAR3_Q,40,43,29,8,4
ppHkkuDvvH8g1Enz6F8OJA,177,83,130,48,9
PpHnxQaRP2JNjJODQDX9GA,48,38,40,13,4
ppobG2P-YmqTPy0s4MTRtA,235,154,170,68,10
PqenTClWPJVxw0_XWr5WHg,95,62,76,23,6
PQER4ba8Q0zqB1G2QiXamQ,584,437,487,176,37
pr8Mha_nXhkONtwmj9ka4g,56,33,45,17,3
PRBSiB7ytkLKHVZoBYPxpQ,102,93,79,25,12
prHnRsgY-PuM7vxe8-RwEA,64,37,37,15,3
pRlO48w4GkWEPEYIH2tHsw,37,16,30,12,3
prPOsr3aS9IStGdBil9l5A,66,37,48,16,2
PsdWWQE_9GrfmCNfz2yW4g,62,61,56,21,5
PSMJesRmIDmust2MUw7aQA,50,32,35,8,5
PSRZaGGxXmOmabL2si8pKw,134,98,116,33,16
PSUOncuqfqHulYj_fusthw,150,91,105,36,10
PtwW1Hwme8Y0wy54zNr8Xw,296,244,234,91,20
pUUgVNS5nBSoCJsBa3fDGw,122,80,94,33,3
pvzJ4ViI8bCgBnAAosLpFA,52,33,37,14,1
p-w6g8cuQq5PU_4U1XNCzQ,74,52,54,26,0
pwdZMC9Q2QH2uNbUj3NDeA,92,49,57,19,5
pwislVBU50RIzCrwJYPY3w,47,32,47,9,3
PwpSY0vO3XlQXKOuqiqZMQ,192,152,173,64,15
PxoBae2DdxirOTdwRIsb2g,53,37,46,14,3
PXShA3JZMXr2mEH3on5clw,910,706,752,248,68
PXS-ptzCqz26yG-mfqUWGA,80,50,55,19,5
pybIuTluqRhH_BQ3CJHlLw,163,94,117,41,10
pyqnGlIfP9Zw8LLxBjyAiA,579,365,429,151,22
PYrA0thkuLCVAknUHYhVEQ,94,75,89,33,9
PyrcymoNDAJDm_Zn9yl-7A,272,218,219,70,21
pYu6GDIfdK1RfwgUKeeDYg,39,23,28,13,2
PYUyY5E1MPn_8m9WZeMDHA,59,42,46,11,2
Q_dh08clYUPj13GmCRzIVA,39,35,35,13,0
q3dJQtwZQrrurNT-1bNKgQ,770,503,567,204,51
q3oJ6bNRV3OoJrwc95GOwg,707,421,507,194,33
q3SXDX-a-T_DMU2h2CJzcg,64,42,46,18,3
q3YnYPjLuBGRDi_59yTC5g,363,223,276,122,9
Q4AWWdBWe_ojYX1a4ffXFQ,86,59,83,31,7
q4i-GbjeSp6ucBDXGE9DqA,44,23,27,12,0
q4v-I9j1v7WqtxR12uEMxQ,134,89,91,30,8
Q5olb1x6FGk2oLAlc9p5Lg,300,226,247,78,19
q5sa3zjAwIYMAgfPVxOdHw,149,100,109,34,7
Q5sn7sP6v_lk3pxn0xVIlA,104,68,77,28,6
Q7m8G4579-XYKV3LMW8V7g,461,302,343,121,40
qA4MWdUmaXYkrZ223cFfFA,37,28,27,9,0
qABb9Wzdn51VcNHdp_Qhpg,96,63,66,25,6
qAz6G72Xnrgxnep6mKUnWg,56,43,43,13,5
qB0WAMveyK2-3itLPOiqVw,47,35,47,12,2
Qc0l8rZ3nvrcERitgxu8XA,642,485,501,194,46
QCCVxVRt1amqv0AaEWSKkg,171,134,143,40,12
QCe_OTC_9Vf5-oQuflQH7Q,48,46,41,14,2
QDeB3ZtWYzVJJ0KK-HM-PA,439,333,332,127,33
QDF7w0casJ78PcPmtMDISw,91,74,73,26,4
Qe71AVaQZW9EbATLpCec0Q,68,55,56,22,5
qE9yIXn2GQb2-4a_qOOKzg,42,30,32,13,2
QF2P3oJqCJC9z0TPDDFVxw,181,128,144,57,11
Qf6EnIzKqhXQg4YNkVAqHQ,142,107,132,35,12
qFAw6wHMMcr4ctF-ZdGhEA,485,287,334,121,27
qFZ7ReYNpjHuvSxOqXqHMg,244,153,179,65,16
qG_WEgPa8MBo1dPUOkTMlw,214,131,158,50,9
QGAv-8tj5i4m4G-HDMnIbA,131,97,101,29,7
qGW6A2w5E0rfQV-0f5jrVQ,35,27,29,6,2
qhbUNmiGKmw343Fj7qlEsQ,57,33,39,17,3
Qihead6oTtWCwde3TBqlGg,415,289,324,121,30
qIRqFlmvHDRe7kWBAsuVnQ,155,100,125,46,8
QiuTcA0bKQMCyOFBFJZ58w,45,38,45,13,3
qJ18IGaDsQtzJ6v2UzkdcQ,81,54,52,19,5
QJ6GXAAMkgCZPF0bZk0xLw,210,136,175,69,11
QJatAcxYgK1Zp9BRZMAx7g,1520,1150,1239,431,111
qJEtXdrOQeo9py0Wqr6LKQ,121,68,85,33,2
QjfCmeznfZC9BPowyO4Npw,76,40,52,18,2
QJR4qBUHegWEozSQrGmBPw,954,698,775,268,73
qjyOjCHG9lOkZnAa8jIQ1g,60,32,37,17,2
QKCu3cKjMAOOZI7tEfv0zg,29,33,27,10,5
qKn9nynsVYIST8rf6tEFRQ,90,49,63,23,2
QKw32mA440qR7iNQ_vQnyQ,134,105,116,39,11
Qkx7W0itbAApcG5lJuMFQ,200,134,163,57,12
qkyCuFJF2Uboh6n2Lmuwlg,408,262,303,109,24
qKys2eEhVt5A7NUYMn7o7Q,84,51,55,23,6
Ql0iiHl2xpIwtkuC255Wiw,194,151,150,52,21
qL1YorxvE_D-xoPF9f6f8w,48,25,37,13,1
qL9CBB9lwY0ftdUcqVMUgw,56,37,39,11,0
qmh6zxtJ8C8-YiUPv7ySlw,128,76,94,38,10
qmIHO-6T_KEfPC9jyGDamQ,436,316,358,122,16
QMKgn9p_hRUlumBDAAfWlA,283,208,205,61,24
QMPDsRxHmDtap9ECO1Uwjg,39,29,31,13,6
QmVF3KJ07PsdroCFwOC_Ow,111,78,100,31,6
qmymSqVwHYRqdwfcBatzpQ,423,244,300,116,18
QnfAHUr5-HTiaA5-va3glQ,129,95,95,44,10
QNQ4R1VgRoL4b6lC8Anrg,68,54,47,26,5
QnTuluWsuNb3aYCl-J9HVQ,55,26,34,10,2
QOE93SXgKd8EsaUT-DaXhA,65,49,66,24,10
Qor28v4BlhSwtN8DSvah9g,110,59,70,34,7
qpaX3qOHBSOAEDUcIs8SPQ,128,91,86,30,9
qPeHkpE_2rx7BYhJ4XmZ8Q,93,56,61,25,6
QpmotuTsf_nHT8RKViFMPQ,77,71,60,22,4
QpOAv584eb-ecG4TLEm95g,85,43,66,19,5
QpPA4PZ0_jo82gkzMsQpDw,75,63,54,24,4
qpub9UXk8oBJr95oq-MbIg,178,101,134,53,3
qqs7LP4TXAoOrSlaKRfz3A,702,422,532,197,47
qRhxldX3lnOMJUNlytYvfQ,60,29,38,16,2
qrjRRBOUmN7MFxBQNuJZIA,44,24,28,9,2
qsdHK1eQtXmAJNdVJxiC3w,80,60,76,19,5
qsJkjQoM3Hdg6Gtqp2S9_w,300,218,231,93,16
QSM3w1AAdFDQXGE26vNsZA,35,40,30,11,1
QSS4Jry8zQv8yGfkUhsZLA,92,62,61,22,5
qtc1YZix_5lHBJTZq7DOpA,211,129,163,50,10
QteBKpZTRa2dJ3u7MLiXww,142,112,117,36,6
qTTBJ83d-nWSnQpXyd44gA,240,131,188,71,9
qtZ50TWkfNS2UtLLuD1m8Q,96,70,80,25,4
qUSisWf5QNIMk8aeVhwKjA,144,89,97,37,14
qUVnqIEYNbkHdUffYITr-Q,45,33,33,17,2
qVbZ_VrZEGJKJg9ZpkGzjw,234,138,160,57,6
QvC9BTeewBxMgdUadFglKw,58,36,38,11,8
qw9SyduMZ53KB6GlBQqvZQ,53,31,36,14,2
QWbP1vKQOFjN-6pr0-78zQ,57,40,40,18,7
QXA7hvR4mhGwwLCNyRRCXg,41,25,33,9,5
QXV3L_QFGj8r6nWX2kS2hA,1269,953,1006,325,87
Qy_tDaVTWlS14fEglzo1Tg,220,161,193,66,19
qy6RM3qsgXTanVH-TlJaXQ,50,42,34,9,3
-qYuPncpK8elgD-6Qx3v7A,157,83,104,41,12
q-zZgXKAQFLEgMp9ZNllgQ,745,470,541,198,41
R_fQGSUQv0L_fRiuua47dw,210,148,183,55,15
R_z9LFtqbBB9pANO530w9w,105,95,74,36,6
R_ZlcX46pPdjhjmfd043LA,740,553,584,217,61
r05kbKriZ3Z56Nre1WQIDg,180,116,131,54,6
R073RHVTWuUc_JabjD0bsA,73,54,57,20,7
R0ukZ5FgY_2Pn96Go5mftA,65,46,49,15,5
R1AVTniig8uZfPy_2ObRQg,39,32,32,9,5
R1IeUbdKFS0aC1QZDT1_Dw,108,78,97,32,8
r1J-N3jdagwifLT_mD73Kg,47,32,36,9,2
R1L4iwkNPwizkJXFIPMxig,60,48,58,22,6
R1PQEK6qvrZVC9qcWfKvDA,82,67,57,25,9
R3TC2oq8fQK9c9BNMZ-ynA,448,318,394,131,30
r4KXghbUeo7mugAzinG9bA,66,30,40,13,6
r6jbUGiyoN05mZ13apQGgw,127,75,106,51,7
R6jpwPBe9edy0P64uyaLKA,346,249,263,93,25
R7LyTeiOHLyTNkA8HssBRQ,193,154,145,58,11
r8hF3kwnZzxTo1IYNcI6rg,265,161,182,66,8
r8Jr-7YfkhJL2nxk9lxUNg,225,147,172,66,13
R9gRb3T8t-eIKlOtMPShuA,179,145,135,48,10
r9pcdBvf2wc6sIZP8DVIIw,50,32,36,14,1
Rb2s2-2kIvbPXnPEuM_OBg,240,197,196,58,14
RBAcL6hg2yoaTRv0kKUjPA,139,113,107,39,14
rbcfYmJtqwIkk17IeOI5Kw,543,323,405,145,32
rbDqCV2g23K3ZrTxmgoNBg,76,51,62,24,5
rbH0HuTcBvZBbiAnqufRqQ,184,126,146,52,13
rbQOcy2n8dBPpm5ua3VU_Q,89,65,52,25,5
RC4oyPNX3FVTCfxsDeJI6A,43,29,35,12,4
Rd11Bosr8JkfoUhZLzpuxg,397,306,307,116,34
rdE9gg0WB7Z8kRytIMSapg,465,306,344,131,23
RDO51EhaqSt1Psdwcwx3Bg,63,47,58,14,2
RdUsJhX11B0gENNc4Ml5vw,50,54,45,14,2
rdZ6xVABSoOVeAIiCaEj4w,44,23,28,10,5
rECgTdKelvefty5JIXHDbg,39,27,25,11,2
REJPrXEZly4PDQNmiMGI8Q,37,29,24,13,0
REM8BezFuK4MQ6j2k1I7-Q,40,30,37,11,1
RESDUcs7fIiihp38-d6_6g,4379,3323,3528,1241,295
REXvfvEMPKbcLBD33y6fjA,90,67,72,29,6
ReyjVKUEVKZHmlrBxu_h2A,197,141,147,45,6
RhV7sraRUB3km-gF-tmDow,40,23,27,13,4
ri8oXRCZSTswLuGjN4pqBg,50,30,36,8,2
rIDzNikbeBSR1jbwN-7ydQ,62,39,39,17,9
rIeXMt92PLNjZbemWKRXcA,148,91,116,43,6
riFzCvp77DMKDX-5GoTpqA,471,290,330,134,29
rihKlAiPgJa5XcpZ1h9-bw,44,26,20,9,3
rioQ_p2pILNbJ4Xp5jW6-Q,431,283,300,109,26
RJ216TTIghZshCkUlD1WQ,170,109,130,46,9
rjZ0L-P1SRLJfiK5epnjYg,69,39,55,18,6
rkH_CkTZBKOv2q0kAq5M_A,106,71,81,37,2
RkOguMKU13hPglELb6t2Vg,88,84,89,30,10
rkVTKhUDO-VtrIu8esB75g,46,48,31,12,4
rN3gHTjqx5sOnoUpJ-6jyg,51,27,39,13,2
RnAb4KkRDmWUBWhhZhugZQ,120,77,92,33,8
RodA_gxhr2Mj-pyQAL2RAQ,139,116,121,34,12
rOqY1Vj8sQ6kL9XLVQRslw,231,131,170,73,15
rq5dgoksPHkJwJNQKlGQ7w,491,297,388,138,21
RqpL5Y50F9exjyHfpTzp3w,82,56,66,25,8
RQu_Bv7EFf5NKMnh_3E7Ag,132,96,99,39,16
RrKvj24rmHndsO8A19lTyQ,40,26,27,8,3
RRw9I8pHt5PzgYGT2QeODw,297,234,215,71,20
Rs1P2TXhuieeVQCsmInh8A,48,21,41,12,4
rS3KdecMS-EF4H3VtmkxBw,91,61,62,21,6
RSOinkOUpxm0mGw1IWr4Xw,252,193,202,70,23
RSPEJeFTKs1BsiVgjHp1WQ,68,48,52,22,2
Rt_M67qJU8x4QGhdYwnkAQ,43,42,35,16,4
rt-aQTkNfILbxBuATdJ1dA,143,86,96,46,4
rtlsfmdufArhk-47sWIf2w,432,274,302,107,26
rTS8LsUmNIiXsXydE49tPA,845,533,625,253,48
ru35Z92NtGynsmw0iZDarQ,88,58,81,31,3
ruPFtD9dU6Cv9_wpzIR4UQ,278,183,200,70,16
RUsoxvu4HH0fcGW14hbPhg,35,28,29,16,2
ruWTngdiC68O9la27hvvHw,356,187,256,87,17
Rv0UdhYw_UVIv4D2lc-qgg,145,100,112,37,13
Rv1IiQaIIDunqzS8dSvHCw,139,108,119,33,6
rvnTFEq7R2ZHg0_CYbBNFw,465,294,360,153,21
RVNxhRf8ERTAb38vBWvCig,105,86,84,28,5
RVt3dKDevhEs0gVMYeL6_w,32,27,34,8,2
rVZfapnQgyVLsNWA583u-A,33,30,32,12,5
rwfZVEomWWGb-1wrvCpRuQ,46,20,31,9,0
RwMLuOkImBIqqYj4SSKSPg,1702,1312,1319,461,139
Rw-xnNlDuwekyMw_THUfGg,59,49,46,13,7
r-wz3rmeNGLBMOqtfXnxog,95,42,62,25,6
rx1AEnleVRWMNz6vB-YhfQ,76,44,67,21,1
Rxz2YpeLr9Ek54Lt5z6h0A,50,30,47,18,5
RycZOiohghoI0Ssg2Qqgqw,101,78,78,25,7
rYG3Bbsf3u2P4N4ZxQXyKw,37,31,34,11,2
rZwq4LBO0p9m9zJ2zSEKNQ,128,75,86,33,7
S_5VQYMMa4aD3NzgYLkvhg,227,165,164,62,19
S_PEroRv40j1In11gNH2LQ,81,69,71,29,7
s0vNtuLs1cwEqHTXKiS05w,344,218,281,110,18
S1AxUjs0ekYsy-K8v2o3mA,37,29,30,9,2
S1Gpj_cqlEzitBCGAXj5aA,213,164,160,65,16
S1N5-ZXwR4fUIPs6dLnBYQ,200,138,148,62,10
s2X_2ri_9Krm0xuciKCR-Q,85,55,59,18,3
S3gVMHlrQoJPzM984vCeBg,75,68,59,23,6
s4sr0anCKMyQw53xNv6DQA,142,94,96,38,8
S599hCA4kJJO3_b6SRFKoA,260,191,212,73,17
S5FTckOpSK0_Ma4c18ZEgg,97,63,82,31,8
S6apFS5ghsQg69rcBvm2Qg,49,40,37,10,3
s6L6SdVYhPcOQEDmNIg1-g,43,37,32,10,3
S9CrHJJnns3cqdGca7mQWQ,65,47,55,14,4
s9zNmeJIu83WVL56QNLD2A,48,18,33,9,2
SAfuIUZMXrOnb3LWyvYjDA,152,106,131,41,15
SAIrNOB4PtDA4gziNCucwg,818,593,634,249,60
SaL2YDKT96zHqxlaq7mJbw,56,46,61,23,7
sAZGdlYTp41UWEjHdeZrWg,119,74,82,33,1
sB1lPLICz4nrOuuqgLv50A,164,99,140,43,11
sba0fwlKAZFGWWtsf5Jbwg,140,94,110,46,9
SDaO5XUo3NIavCCnnl1lDA,39,27,40,13,2
sE05glLpll9KPv3dcO79GQ,273,153,182,76,11
Se-co1eXBho5A4YwMfKMIQ,189,145,166,48,9
S-egzF2c7bRpCUNbZqV8dg,434,324,365,129,31
SeMgnNW76ob86w0_h62iVQ,35,32,29,6,2
SEMvJDVnDB4NoPW6tXXO_Q,327,243,253,101,25
SeNOJ2zYHziptxLuiRINLg,515,367,422,160,40
sf3kp0H13jZYEmS1A8Etcw,141,90,121,42,3
SFaCcwpIKjrpnT1IjzEDdg,141,98,104,37,10
S-FDDYNks1fXSoddvW9WvQ,44,33,40,9,4
sHsjBV5_kuuC2aU2PuSlUg,99,72,88,40,2
shSYKGuSzXpctURCR9kCFQ,59,28,37,14,1
ShUREGiU1IjHuPYq4jVvng,36,35,27,10,2
siuAD-vFRYAjozc332wq3g,215,120,145,52,12
sJBem81QF7l_43aF7xtLYQ,80,39,72,26,3
SJU-jRAZS0cXoBGUjX5GUg,141,92,103,33,9
sKA6EOpxvBtCg7Ipuhl1RQ,396,267,306,112,14
SktLID5_ywSlgVE-h3NB3Q,82,53,59,19,10
slx9qstc2U2Tc4s7dzbbBg,124,80,88,30,6
SLx-vB9LnRtC83oAeVdAuA,67,63,63,19,4
Sm2k1ijcnK17Ro5paN2_qQ,116,93,90,31,8
SmkGXa3XVZTXV04IcBkwLg,43,30,38,13,2
sNVGdeOPeitJ3OWUQBINzQ,770,433,609,195,36
So132GP_uy3XbGs0KNyzyw,446,328,347,126,45
S-oIZWzHhTRF3iqqQMvYoA,72,50,63,20,2
Sovgwq-E-n6wLqNh3X_rXg,657,463,497,180,46
sOYsxYYFl03PhHmz_rBDZQ,486,295,341,149,15
spCzs32TMQpRCJbJfArZng,101,63,62,40,6
SpeZAJN0ACO_m3Z4mcqwpA,35,37,34,12,3
SQ8Tkavc4TJj-2kanEDzLg,84,67,72,30,12
SQEzO0MiY6-M1VwbYcbWtg,71,40,58,21,9
SQHhAQi-sGqKRMFDlTbR5w,39,32,26,9,3
sqRX-XLlhx4rs2c1TpBf8A,814,553,595,224,46
SqxIx0KbTmCvUlOfkjamew,180,148,149,55,18
SRCepG6PbMvwKcfIUjk8bQ,88,61,65,27,5
Ssa6XY_RdDRRB9wuVIeIWw,146,99,121,38,8
ssksLNNDZZfh_ydI78kDfg,42,30,28,18,2
sSmt7JFTDNCcK1KfMVO2hw,176,112,122,43,7
SsN-SaGGkJn2Qm-jSDQ4aQ,444,355,384,118,37
stbX9rtRIpDF-VymOwHJ8w,41,28,41,20,2
StNAnvyhVISULAFmO_Ke1Q,216,182,168,73,11
SU56w479vUfFHsvmvQIf7A,63,56,51,22,7
SUd3IyEN7n5OYEGyt_U5lg,262,189,205,72,19
suFSckaQV8NmND7dytpf4w,85,50,70,30,1
suLXZUWsh53kzoTVnO4gng,60,44,44,22,7
sUMi2q41l4AzOsmJMRY8zQ,92,63,72,30,2
suQugTjSMYMIrK5fAabC_Q,70,44,48,22,2
SuugmVDsQ8YhfdOJYSuSmw,104,84,80,33,8
Sv0mCDEF0-V-HGR0nk5Egg,33,30,27,11,4
svdEhLmNmpVaIv1WLtoOvQ,634,419,470,197,25
SVGApDPNdpFlEjwRQThCxA,887,667,736,254,69
swl9MCD8CU7kbNvn0L4SJg,44,18,29,6,2
SwrRrGM-clSCBqC9aZJ1KQ,73,58,53,18,3
SXV_yKYUAFvQJirAhF0tWQ,76,49,56,13,5
SXzJL5egnVXurANcg-G28A,79,65,56,20,9
SycXTaA4MeJZuDK4Y1owDQ,140,116,115,33,8
sYfHxCqHpIX2HnDhw0JRAA,292,208,228,82,17
SzB85-8tmDEvoapZSDTBkQ,112,65,88,24,7
SzBpr6or7BQcjc-e3ARLjw,129,104,118,44,10
SZD6OTT1cc-ZznfAoyKudw,59,43,55,19,6
SZEFE5hL7aN5nM-A44iPwQ,488,374,373,138,32
szL4LjaGZpmsLjQ5ALmaQA,91,58,68,36,6
sZsJooAzpKqOvDysphkqpQ,169,128,145,51,18
SzzrUeJGnl_LQAJXMK8wQw,212,160,187,67,17
T_vPBF3WRyHoNXrr86ZhkQ,58,47,54,18,7
T_YWS3Rp7-iu69VS5jcQPg,107,90,103,31,9
T0NKethAB-FFR05EeZCzuA,39,28,40,12,3
T0Uw6vwwfO3el29wBoDamQ,501,352,387,140,36
t4bBKVXbr8bIN9nEJIobYg,196,146,136,59,8
T5nTtSCSRoEYMsZPhF61wg,177,111,150,50,11
T5UBAJt5Kod_wQGbH6m9hA,88,60,66,19,5
t5vvlSgoeHF9uY6VkokmSg,47,29,38,10,2
t6WY1IrohUecqNjd9bG42Q,189,139,161,66,9
t6ZIBNrQjvtwor8W-u3sUg,112,74,93,36,5
T70pMoTP008qYLsIvFCXdQ,96,71,76,31,6
TA1dpJpodkG2NR7JJLIicQ,97,79,81,26,10
Ta4GRuHyZvU5H_l5IAG1PQ,87,74,73,23,9
tA5mqEP68qjbTFK9c14D7A,173,118,142,57,15
TCWMgOiV0PxQkWE1SyBIWQ,521,367,461,155,46
tCYAxj5_pV4RnDpe3_5VpA,287,169,209,83,14
td-NOo-k4xhfVmO5X92uAg,110,61,85,34,4
TdoLDxiqDKbk_lmni5nu6A,44,27,25,5,4
Tefx_N6A6nrsdj4jHHnbYg,107,94,79,29,9
TeggG3duunpoy__1Y2SAyQ,251,169,205,77,13
Tf13Wexrt6WmNw-CDW5Gyg,120,93,86,44,10
TfabYPasZ1oOMN6JLa-yvw,424,313,318,131,26
tFC0oaQO0wpwMIaJyUSsAQ,90,68,68,24,4
tgXiIcCoKYfg-hm8yLxenQ,47,26,35,17,1
tH0wF3EPPgAY14lnmK1_Sg,79,48,60,24,1
THfsY3HTXVVU4NnyK4jvaA,47,35,41,12,2
tHwNWbjsgIedLw0FLmBHyg,47,31,33,14,4
Thx8WO-qqYJmEKssu4g9SA,82,61,76,23,6
tJ9-u9MfpVbX4X2miIJ71w,109,65,81,35,9
tjYHsz4ydS6GuBSv-uifQA,52,31,35,15,4
tJzf6H1dkuUbL-t8bzL3dw,55,43,49,13,1
Tk7qCou7aYv_Z-K3a7NhhA,287,212,229,97,21
tkdolOWoZ9KIYP-PETvYWA,43,38,34,13,0
tlZmJBQ9UWkaI0Zce_KFhg,69,54,53,31,5
TmAbrQoXslJsReCqLfwnXA,61,63,46,22,7
TmIucPRTngutrjDpC0nXgQ,274,198,220,78,17
tMYYSWyTppDcF070Hmy-kQ,252,159,189,74,14
TnaNION9PogHP1kfsMghDQ,48,39,33,14,1
tNonw3Vy4Ai6qRZpj2lTsA,47,31,32,15,2
tNP02RaH2XAMs91fj8d-og,42,36,40,15,0
tpCALADHTuBaCJNgAluj2w,42,17,28,11,3
Tq032toLj_WQY3e7P3aQ8A,45,31,40,17,1
TQFeyV5Ll449uQd3JprHcg,61,45,54,19,5
tQifTiY-vutj8orxcMJKfQ,606,409,476,187,34
TqUVH7Ox_3qEkCxCCS_l3Q,151,111,110,48,6
Trbt0Ex85yvwT8DHoEFCvg,523,409,434,166,29
TrGBHqHVzJM5tk2C1D1ctQ,195,140,164,65,10
TrN8HBHBL4-Tu7cXMDoopQ,122,80,99,36,10
tro-hrljuY1cUAVFYauTlQ,185,105,137,46,6
tsf1JNdeeQf_654YUSrzRw,322,196,218,92,16
TspQ9jCczz436RiJHJQYZw,136,101,107,40,8
tstimHoMcYbkSC4eBA1wEg,89,75,71,18,2
TT658qQinO6MBHP9q7rJ8w,272,195,209,85,16
TTpgjbrSyxwHHzE5bIF-Rw,64,46,56,18,7
TtqvXhjmXXd0nhibRAbpRg,58,58,48,12,4
tuCLe8Rose9TzqDw21ycIA,49,48,44,18,2
TUrQG_XfJA_kCOSN0oUbTQ,97,71,76,32,8
Tv19MQrLgdsvSG0myMYZBw,46,33,36,11,2
TVbVii4EUQt9DG7y698zIw,442,322,371,119,21
tvu6MBZKZKHz17cbF1zIZA,42,21,31,13,0
tVW7pefO8xIgWMF86oVhKQ,70,44,56,25,1
tv-WIUQifcp5J9pUKoiE3Q,31,31,33,15,3
TW58a4UkMcksdfQ7znUqsA,191,159,173,53,14
tWasMHaS6ZD-xRhevpoqkw,243,185,198,82,17
T-wer_1iIXs692gYrTriDg,36,24,37,15,1
TwwMvP-1LEK9GMd5ge1Mug,89,69,69,21,5
tXq5OcDNUT9boWJtaxtOlA,61,47,53,17,3
tXqaK0lBEE1XJbzDPsdFvg,160,97,116,48,6
TXS-9SUkjpZFz29XOB1SPg,235,202,194,68,22
TXV5mRFOGjwY7igrPjkKVA,63,41,40,23,6
Tyg2orO7RC9VL4zoooHS7g,50,38,29,7,2
TYGVaav4hWZioQlk9Ig78A,37,27,38,6,2
TzpqNdtAZHXuIKf2xS0o2A,72,45,52,18,10
