business_id,varieties,ambience,management,service,value,business_name,rating
4Nj2ktP2NjCbv2aKeH3ZBg,4.574468085,4.461538462,4.689320388,4.631578947,4.857142857,Vesta Coffee Roasters,4.5
4Odbtgh9g8XUKorRg7MTHg,4.522522523,4.352112676,4.494117647,4.487804878,4.75,Italian American Club Restaurant,4.5
4Pb7SlTK89uSdqOwMNM35A,3,3.263157895,2.964285714,2.933333333,3.857142857,Tequila Taqueria,3
4Pl-ziYL2oerGyIPlwVdmA,4.752293578,4.743589744,4.746987952,4.703703704,4.75,Chuchote Thai Bistro & Desserts,4.5
4qG3Gh8QyugC1XvoTlmgcQ,4.270731707,4.359073359,4.297202797,4.264705882,4.464285714,Egg Works,4.5
4QmwJBk9VPKyO2DfUeIVWg,3.340425532,3.205882353,3.411764706,3.25,3,Tommy Rocker's Mojave Beach Bar & Grill,3.5
4tiFtmGNFcvKRSPXPVT8Hw,3.447580645,3.682758621,3.473372781,3.384615385,3.75,Mercadito,3.5
4ugJ4F8jDJ9-2dEiZ47wLg,3.8375,3.74137931,3.784313725,3.571428571,3,Hachi,4
4uISbaUPJLVECBHIi3tpxA,3.676567657,3.834123223,3.763157895,3.879120879,3.652173913,Wazuzu,4
4v5ZLpmNn13Mze1w_XfWHw,3.014285714,3.018518519,2.9765625,3,2.416666667,Harley-Davidson Las Vegas Cafe,3
4VkLiFoIEjTTpbCRgxjnCQ,4.240105541,4.200729927,4.222641509,4.102272727,4.172413793,Spaghetty Western,4
4vm2W7J_ztH0vcX4bKfuXw,4.566176471,4.741176471,4.592920354,4.621621622,4.181818182,Sin Fronteras Tacos,4.5
4Wou6LarHqefHP21qRu0Ag,1.619047619,1.603448276,1.5625,1.210526316,1.428571429,Tropical Smoothie Cafe,1.5
4X0KWUPcD2EkHN83aa4cXg,2.919075145,2.692307692,2.798245614,2.791208791,2.473684211,Blondies Sports Bar & Grill,3
4yAvytbVKHqSYAo3mkI9OA,4.553846154,4.720930233,4.446428571,4.80952381,4.166666667,Pro Kabob Persian Restaurant,4.5
5_MrPFw9E0cMJ1Q0DJFZOQ,2.901734104,2.668639053,2.858267717,2.877192982,3.076923077,Tilted Kilt Pub & Eatery,3
54LYVM1gCGQ2UVFK9QhgTw,4.439393939,4.204081633,4.527272727,4.45,4.333333333,The Flame Broiler,4.5
56Ll9rqG2WxXj4X2pmlkHQ,3.61589404,3.725274725,3.557377049,3.581395349,3.555555556,Sweet Tomatoes,3.5
56Yb9IgEREFeaSjJ5Y3RVg,3.138888889,2.944444444,3.024691358,2.8125,3.25,Huffman's Homemade Chicken,3
59YbAeuiz0isJtRNKATTKw,3.602739726,3.601226994,3.639455782,3.474576271,3.391304348,Bacon Bar,3.5
5aeR9KcboZmhDZlFscnYRA,3.490566038,3.480769231,3.424242424,3.642857143,3.5,Fresh Mama,3.5
5cbsjFtrntUAeUx51FaFTg,3.191780822,2.87804878,3.115384615,2.958333333,3.6,Agave,3
5CJL_2-XwCGBmOav4mFdYg,3.574074074,3.630841121,3.632231405,3.755813953,4.136363636,Krung Siam Thai,3.5
5CJOaZc8Muu8WothauxQ4g,3.545454545,3.884615385,3.958333333,3.571428571,3,Pizza Forte,3.5
5DC9qePg09CHwAFVmqNjjg,4.12,4.5,4.545454545,4.571428571,4.833333333,Fries N' Pies,4.5
5Dccw539NNtnyCgTu5ed5A,3.778947368,3.574468085,3.877300613,3.794117647,3.25,Thai House,3.5
5EicViODfX1qNOIhdb4OzA,4.59375,4.392857143,4.35,4.7,3.75,Umezono Sushi and Japanese Grill,4.5
5EIuCcoHY2evAhFMBV6G6g,3.576923077,3.545454545,3.616666667,3.481481481,4.285714286,Pinot Brasserie,3.5
5exz18duMXvg91ZPdNX3eA,4.157608696,4.102564103,4.104166667,4.138461538,4.4,Blue Ribbon Fried Chicken - Grand Bazaar,4
5FiuxRWs-indyk2Y9imkSg,3.779220779,3.866666667,3.526315789,3.741935484,4,Chopstix,3.5
5fpXjlC71y_mKORnPdX5zA,2,2.466666667,2.225,2.1,3,Roberto's Taco Shop,2.5
5gv6AqHXfi3gJV4fb432Vw,3.6,3.648148148,3.614035088,4.117647059,3.166666667,Little Italy Pizza,3.5
5iHctUjkQTGwEvOaBkwMRQ,4.181818182,4.275,4.193548387,4.1,5,Espression Cafe,4.5
5iSlHNIy3RLbCP5AayB31g,3.15,3.367816092,3.205479452,3.448275862,2.916666667,Ruby Tuesday,3.5
5JjGTaZkHbbjBrzBODcsAQ,3.919354839,3.801324503,4,3.890909091,3.5,Daisho Sushi,4
5JNvfPfd6mcpwNoekzqBow,3.982248521,4.138888889,3.884955752,4,3.647058824,H2O Sushi & Izakaya,4
5jTmjxb1X34EfcY1gos4tw,2.147540984,2.242424242,2.375,2.166666667,2.333333333,Fatburger,2
5keoVVM81g-nJw0Zdpl1nA,4.267657993,4.262626263,4.174863388,4.119402985,4.230769231,Evel Pie,4.5
5Lcit9Zt6TF9bmKoFMhF0g,3.815217391,3.726744186,3.96031746,3.981481481,3.769230769,Noodle Pot,4
5llCyMtS_WyUVKXCtpdaJQ,3.142857143,3.09375,3.269230769,2.888888889,2,Starbucks,3
5l-yKN13VwfPwuSiBIqdJQ,3.545454545,3.5625,3.625,3.384615385,2.5,Farmer Boys,4
5ma1OUQWy_Ds80xUiP7JPQ,4.115107914,4.245098039,4.203389831,4.052631579,3.789473684,Fuku Burger Chinatown,4
5O7qB4gNmr3NgdYAuYbP4Q,4.043478261,4.125,3.75862069,3.333333333,3,Indian Curry House,4
5OqrwhtZ3mcmUSwLINZTWQ,4.196078431,4.127516779,4.310679612,4.368421053,4.333333333,Blossom,4
5PP6BwtNYlPARHApB9lzcQ,4.178571429,4.271186441,4,4.363636364,4.25,Blue Ox Tavern,4
5pxRAyPz1PrW2amW7yYaxA,3.097560976,2.923076923,2.941176471,2.4,0,Chronic Tacos,3
5QNXZcclknB2PkfeN7FJWQ,3.959183673,3.67027027,3.75862069,3.852459016,4.125,The Hush Puppy,4
5shgJB7a-2_gdnzc0gsOtg,4.256045519,4.262809917,4.29258517,4.257731959,4.204545455,Firefly,4.5
5T0h9YCsXiDZyBsVIN9gcg,3.594444444,3.603550296,3.547445255,3.719298246,4.2,Viet Bistro,3.5
5tl4tyaJEzGeAdbi_L7PzQ,4.179487179,4,4.333333333,4.5,4.5,El Pollo Mobile,4
5TY6bUT3bbl9aHItiIXXqw,3.670731707,3.787401575,3.674074074,3.85,3.235294118,Big Al's Oyster Bar,3.5
5VeKrLlQdJjMmKGwBBvMmw,4.127118644,3.97826087,4.172413793,4.0625,4,Yanni's Gyros,4
5VXlHFrYZZzj7zfZEsz5nQ,2.993103448,2.952380952,2.855769231,2.813953488,3.666666667,Dragon Noodle Co.,3
5WjFHat0vyx0OYtGbTpyag,4.476190476,4.465116279,4.482758621,4.333333333,5,Pacific Island Taste,4.5
5xdKUuu4DbJ71KGbwRXfFg,4.075757576,4.090163934,4.088105727,4.166666667,4.066666667,Ramen KoBo,4
5xX1Eb4fBoUr53OJkgRHRQ,2.138461538,2.310344828,2.448979592,2.947368421,0,Sofia's Pizza,2
5xYk23lz0ktdMvzHtohymQ,3.481481481,3.592592593,3.586956522,3.4,3.333333333,Village Pub & Poker,3.5
5YKsKS3nzdkwu37ORT9oiQ,3.4,3.37037037,3.916666667,3.461538462,5,Pizza Lounge,3.5
5yZ1XmDcOEsElDeb9PlPDQ,4.276315789,4.232876712,4.161290323,4.222222222,4.666666667,Yagyu Ramen,4
5z1WIr7E9P2CSzyN5seeSA,4.137809187,3.930612245,3.960674157,4.154929577,4.3,Sterling Brunch,4
60uVlCUiLJvq3xNo_3bhQQ,4.308510638,4.382022472,4.258426966,4.117647059,3.25,Carmine's Pizza Kitchen,4.5
61pecmfztHO2SLs-WRkwVg,3,2.777777778,2.921052632,3.066666667,1,Pho Hung Restaurant,3
63Qj5E-GzHJ6vhjhGR4XDw,2.525,2.307692308,2.892857143,3,3,"Ringer Wings, Pizza & Sliders",2.5
64_y0ZgHl34uOzHNnSnd1g,3.47826087,3.56,3.84057971,3.653846154,4.666666667,Bonjour Euro Bakery,3.5
64o_nYvzIKwHFOSYSEm-qw,3.710843373,3.606060606,3.850877193,3.803921569,4,Joe's New York Pizza,3.5
65eDIQ8bpMJFtgdyX7ulVA,4.418604651,4.408945687,4.396551724,4.464646465,4.466666667,Yassou Greek Grill Cafe,4.5
66jwLkSd6M0cZulZrA3zcw,2.632911392,2.671428571,2.609375,2.296296296,4,Applebee's Grill + Bar,2.5
679eSYC15Sc17TN9Djj8sg,3.072847682,2.933884298,3.125,3.15,4.166666667,I Love Burgers,3
68jn0s0snbO5dhasLaVvDw,4.420289855,4.296089385,4.490322581,4.4,4.454545455,Flock & Fowl,4.5
698nukvxe7mq2Fra5vDikQ,3.940617577,3.895316804,4.05952381,3.821428571,4.315789474,Rise & Shine a Steak & Egg Place,4
6ANVuBMmpkXpFd5Hzkn4_Q,3.348837209,3.288461538,3.487804878,3.184615385,3.217391304,Red 8,3.5
6bgjcFOy4WHMyw62_1V9Pw,3.43697479,3.405660377,3.434782609,3.555555556,3.5,Panera Bread,3.5
6bU4NFkXbdbvnQBDa9-nfQ,3.225806452,3.041666667,3.75,3.416666667,3.5,Fiesta Filipina Cuisine,3.5
6e0Abng1LRexKI4LRJTX_A,3.966666667,4.037037037,3.931818182,4.217391304,3.5,Algobertos,4
6fKmO2gzGQhzM791H6b4mQ,1.96969697,1.896551724,2.310344828,1.8,2.333333333,Domino's Pizza,2
6fPQJq4f_yiq1NHn0fd11Q,3.569892473,3.711297071,3.572815534,3.697368421,4.071428571,La Creperie,3.5
6fz0hnNIVpLF5v2NqJfA9w,3.92513369,4.036144578,4.127819549,4.1,4,Babystacks Cafe,4
6H8xfhoZ2IGa3eNiY5FqLA,4.316455696,4.237373737,4.28,4.28358209,3.769230769,Trattoria Nakamura-Ya,4
6HdzmAatFoB8UDep4n9QIw,2.803921569,2.941176471,3,3.181818182,1.5,IHOP,3
6hsXF2bRmrstSmwuHwI-kw,4.525423729,4.45,4.525,4.846153846,3.333333333,Siam Garden,4.5
6jDD-Z8QcsKTdIDWwM8gog,4.25,4.058823529,4.253012048,4.261904762,3.2,Anna Marie's Italian Cuisine,4
6JTxM3pZAaiauddFu88VpA,4.636363636,4.527777778,4.533333333,4.533333333,4.6,Caf̩ Casera,4.5
6-lmL3sC-axuh8y1SPSiqg,3.837209302,3.466666667,3.314285714,3.454545455,3.5,Roberto's Taco Shop,3.5
6MpOzb5ImLdDXHsn4HwI-Q,3.782608696,3.682539683,3.819672131,3.84,3.6,Embers,4
6Na0jTJjX5GQY_ZJ53G02A,3.80952381,3.807692308,3.666666667,3.642857143,1,Verrazano Pizza,3.5
6nbPXEjmBnDtsgM_YNwGjw,4.365079365,4.335526316,4.278145695,4.071428571,4.545454545,Island Flavor,4.5
6oLnLmdo9FhuAeR-vLQ4tg,3.253521127,3.58,3.547619048,3.4375,4,Xtreme Sushi,3.5
6PqYwabO2g1r2ZB7eImOiw,3.264957265,3.392156863,3.373333333,3,3,Olive Garden Italian Restaurant,3.5
6qKjl6xJQzLb9ka-QbTudA,4.448087432,4.425,4.422535211,4.483333333,4.428571429,Las Cazuelas,4.5
6QUuDlLjNDQWFCbJ9--jsQ,4.092783505,3.819277108,4.126436782,4.225806452,3.333333333,F̼ Asian Kitchen,4
6s7uduX1Q1KSjOKvwxYkRA,3.391304348,3.428571429,3.548387097,3.454545455,3.6,Koji Sushi Bar and China Bistro,3.5
6TQ0gCdAqaBbuDyCGa0joA,4.009009009,3.925531915,4.078947368,4.21875,3.2,Masso Osteria,4
6TSpAuUdmo2UEn9emgd8xg,4.336492891,4.3125,4.477987421,4.310344828,4.333333333,Simply Pure by Chef Stacey Dougan,4.5
6tSvz_21BMo3a4GaItwa0g,4.140961857,4.058608059,4.148796499,4.170588235,3.95,Sushi Ya Las Vegas,4
6TvB1PZCY1Ap2S-yNJPs4w,2.432098765,2.538461538,2.425925926,2.80952381,1.777777778,Hooters Restaurant,2.5
6u_6RV0qDaTQyYqZTzl3XA,3.307692308,3.571428571,3.363636364,3.4375,5,Wingstop,3.5
6UI3dCIY6eM1eBOsnEVBuw,3.444444444,3.537037037,3.125,3.5,4,The Perq,3.5
6uV3KMOo8YQofuNUs4D9pA,3.268656716,3.339285714,3.283333333,2.782608696,2.166666667,Heidi's Brooklyn Deli,3.5
6Ve_2kEz18dvhp4q3M5I2Q,3.958333333,4.105263158,4.029411765,3.857142857,4.75,El Pollo Mobile,4
6Vyp-9i1jzwK_bvisuPJpQ,3.508538899,3.455670103,3.479108635,3.518796992,3.685714286,Lobster ME,3.5
6W3hdaCjx_n1kADEuORduA,3.480769231,3.2,3.575757576,3.166666667,1.5,Bonnie Springs Restaurant,3.5
6Wvn57wjSrVX7gJM37CIZw,3.119402985,3.298245614,3.244680851,3.444444444,2.857142857,Wichcraft,3
6xgcHeLad-VaoTIQewK84A,4.004640371,4.135135135,4.074766355,4.15,4.054054054,N9NE Steakhouse,4
6z3cgIE9dJ01wUm43f0yBQ,3.432,3.5,3.401960784,3.727272727,2.916666667,Fat Dumpling,3.5
6Z6IyosSMciZtwk8hRLRag,3.273858921,3.362694301,3.298780488,3.261538462,3.5,China Mama Restaurant,3
71bwX-tbmq4su8H7Q9oLOQ,3.341463415,3.608695652,3.178571429,2.857142857,2.25,Pt's Gold,3.5
73oP6zoYZKNlO8642EMD_Q,3.76344086,3.810126582,3.8,4.041666667,4.111111111,Chip Off The Block Deli,4
74pWjFssgqyhaVg-YCUo3A,4.173076923,4.206349206,4.140350877,4,4,The Cracked Egg,4
750iLCqKvDnIWzRSRSUlrg,4.288888889,4.040816327,4.0625,4.375,3.333333333,Bob's East Side Deli,4
77h11eWv6HKJAgojLx8G4w,4.066246057,3.993842365,4.034328358,4.096654275,4.183673469,Eggslut,4
78TC3sZSYBzBsSJ0z5pyhw,2.294117647,2.698113208,2.576923077,2.217391304,1.666666667,Le Provencal,2.5
78XbdLi5e42XDxgnxuYacg,4.313131313,4.365714286,4.405228758,4.266666667,4.444444444,Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo,4.5
7B4ZXiaDDcg04_N1A0DG9A,2.56,2.735294118,2.735294118,3,2.666666667,Cadillac Ranch,2.5
7-Ba9uSmYYpXgnQRoIPxMQ,3.563981043,3.470238095,3.239726027,3.41509434,3.636363636,Havana Grill,3.5
7BK6vckOh2Ywq8ryy8P7Ow,3.612903226,3.942307692,3.568181818,3.5,3.666666667,Rumbi Island Grill,4
7dHYudt6OOIjiaxkSvv3lQ,4.065420561,4.168367347,4.032467532,4,3.7,In-N-Out Burger,4
7FLHJMOYszFPCqK3tg5umA,3.328125,3.459016393,3.7,3.6,3,Sakun Thai,3.5
7fxebHYUwIF6CakxSr70iQ,3.59039548,3.632279534,3.62248996,3.787878788,3.509803922,Carnevino,3.5
7GGJlp1aWfcXGQz6q7SkXQ,3.121621622,3.159722222,2.974576271,3.020408163,2.75,The Rockhouse,3
7gjYJ6leqm2IMJXNpKvIlw,2.561403509,2.971428571,2.555555556,3.538461538,1,Capriotti's Sandwich Shop,2.5
7hWNnAj4VwK6FAUBN8E8lg,4.869565217,4.896551724,4.939393939,4.875,5,EDO Gastro Tapas & Wine,5
7ibuDLfx8gEhESAufYIySw,3.871527778,3.921971253,3.775,3.868571429,3.625,Sushi Mon,4
7iuruLs-q-_RW06IbsBxZw,4.432692308,4.425925926,4.19047619,4.212121212,4,Arirang Korean BBQ,4.5
7KkgMcbVaetryW1wwpzvvA,2.987804878,3.21978022,3.194029851,2.75,3.166666667,Cafe Rio,3
7kXrUSjG67NitjRfRFn9cw,2.111111111,1.852941176,1.857142857,1.6,1.5,McDonald's,2
7njZaRjDXi8anBaGlGQu4g,2.771428571,3.105263158,3.222222222,3.333333333,4.666666667,The Lodge Cactus,3
7nRlDLrob6oK5zmGo4Vpbg,3.700404858,3.551020408,3.741758242,3.579710145,3.523809524,Blueberry Hill Family Restaurant,3.5
7NucoWCjPzZyRPjsVR28xQ,3.014925373,2.75,2.894736842,2.470588235,2,Bonanno's New York Pizzeria,3
7P3Z4HTUM8M8Y9Yw3cc7Pg,3.971428571,4.163636364,4.272727273,4.041666667,4,Tipsy Coffee House,4
7qFtiPg0gdbk911_mj6LoA,4.25,3.828571429,4.34375,4.266666667,4.333333333,The Broiler,4
7sb2FYLS2sejZKxRYF9mtg,4.296505073,4.360962567,4.305637982,4.347280335,4.433962264,Sakana,4.5
7sGcBZwkD4yFLiBLS1WKgA,4.471830986,4.475728155,4.485981308,4.361111111,4.666666667,Presto Cafe,4.5
7sPNbCx7vGAaH7SbNPZ6oA,3.971607041,3.951665578,3.95043273,3.935950413,4.027777778,Bachi Burger,4
7UFDAX4wLi6ux5otguYldA,3.761029412,3.845814978,3.816326531,3.818181818,3.88,Andiron Steak & Sea,4
7usumJrTK_qs2GbSd8zIvg,4.211538462,3.775,4.131578947,4.130434783,4.666666667,Wake Up Coffee Cafe,4
7UtqNjjd9D6oU7UcT2nxig,3.293103448,3.024390244,3.461538462,3.357142857,3.6,Capriotti's Sandwich Shop,3.5
7vHvQCjPq5pWj7Rio1A--w,3.922509225,4.004219409,3.994594595,3.847058824,3.846153846,Blue Fin Sushi & Roll,4
7wHLFohwCw8l6WS-feLjeg,4.453074434,4.501805054,4.493273543,4.458823529,4.0625,Other Mama,4.5
7wMCJ9NqL9eBEX4WdJWuIA,3.691176471,3.813559322,3.744680851,3.466666667,2.75,Outback Steakhouse,3.5
7Xw_vv-ekUL2sTqipnKT0g,2.640816327,2.72985782,2.792682927,2.887096774,2.666666667,Buffalo Wild Wings,2.5
7xXaO9deBDh_dd0JQjA-Qg,2.728723404,2.840277778,3.067164179,2.452830189,1.666666667,Claim Jumper,3
7yYexN1Q5ShE_z1MH2TDTw,3.136986301,3.23853211,3,3.233333333,3.571428571,Sammy's LA Pastrami & Burgers,3
7zMwR4FkvTbSGY0vRT5Ljg,4.8,4.617647059,4.923076923,5,5,Angry Blasian,4.5
8_hy-FrbC9zcakjKH_yaXA,4.506849315,4.297297297,4.444444444,4.434782609,5,Bomb Tacos,4.5
80Lkm305ZOkQdMEIvOy_lw,3.537383178,3.54787234,3.529032258,3.566037736,3,TAP Sports Bar,3.5
82g1PwX5FvclqqdjJHcVNA,4.357843137,4.428571429,4.438356164,4.414285714,4.6,Bomb Tacos,4.5
82-wE5pkxyBKhfxyyZap_A,3.243243243,3.285714286,2.516129032,3.230769231,2.25,Cafe Modena,3
82YGtjc5KKikNiqBZ33qzw,4.083333333,4.075829384,4.208530806,4.028985507,4.388888889,Kyara Japanese Tapas,4
84DjKzaR26vphu9fNI9nKg,2.622641509,2.816326531,2.794871795,2.529411765,2,Sierra Gold,3
86stmK3Vm2f5W6PdyvuLrQ,2.416666667,2.909090909,2.794871795,2.578947368,1.666666667,Applebee's Neighborhood Grill & Bar,2.5
8-8btzuYZCqEVOPwk0YYfA,4.298245614,4.15862069,4.123893805,4.162162162,3.9,Gen Korean BBQ House,4
8b5ll2kjXfjgFIqWsjkr8Q,3,2.942307692,2.75,2.764705882,2.8,Seabreeze Cafe,3
8bqhrcvbLe-Hz1jcI0yx3Q,4.537313433,4.630434783,4.756756757,4.45,5,Si Jang,4.5
8bYXg27QEoAx7us15eIL5g,2.290909091,2.175,2.333333333,2.75,2.4,Applebee's Grill + Bar,2
8chcaZIRlP4p5anpzUB3FQ,3.875647668,3.73964497,3.888157895,3.861538462,4.4,Dirty Fork,4
8dSIAoz_UphMGpZr_uMing,3.8,3.563380282,3.578947368,3.045454545,3.25,Rosati's,3.5
8fFTJBh0RB2EKG53ibiBKw,4.797029703,4.853503185,4.839416058,4.87037037,4.823529412,Zenaida's Cafe,5
8F-UdXe_YylX3k0L1SEiRg,2.263888889,2.260273973,2.375,2.306122449,2.5,Pho Little Saigon,2.5
8FUzCm4Q13MJMX7N6ftmQw,4.096296296,4.074766355,3.989130435,3.973684211,4.818181818,China Hot Wok,4
8J4oT58-Nc-q1bpF9CRTpw,3.162162162,2.797101449,3.109090909,3.4,3.428571429,Applebee's Grill + Bar,3
8KEB1lcjKlIVSd6uA8JB9w,2.465116279,2.485981308,2.539473684,2.636363636,1.75,Cafe Rio,2.5
8L_eeOwZryvlUEO42Zq8nQ,3.301587302,3.25,3.166666667,3.5,4.333333333,L & L Hawaiian Barbecue,3.5
8OaXvfag7E7oznV4rVb7vg,3.9375,4.236842105,4.157894737,3.9,0,Rivas Mexican Grill,4
8olG8J91NG_QU92WHG5QfA,3.891598916,3.794871795,3.946153846,3.914893617,3.791666667,Amore Taste of Chicago,4
8pmGz3Lg4f_r7HdDZPa4dQ,4.273542601,4.170212766,4.295857988,4.272727273,4.210526316,Payless Pizza,4
8Q6jl7OW8DZzwANggDspcw,2.979643766,2.889908257,2.959107807,3.016806723,3.444444444,Sugar Factory American Brasserie,3
8qAtou9A4ksXGkjyLibWDg,3.590909091,3.576470588,3.359375,3.214285714,4,D. Vino,3.5
8Qs6f026h6sU6MAzL7JJjg,3.285714286,3.333333333,3.268292683,2.944444444,3,Viet Bistro,3.5
-8R_-EkGpUhBk55K9Dd4mg,3.71875,3.619047619,3.962264151,4.076923077,0,Sin City Thai Restaurant,3.5
8RaBVWFkysjREG-1itH_pg,3.740740741,3.804878049,3.945945946,3.882352941,3,The Coffee Bean & Tea Leaf,3.5
8RFT1woy0WnTp62ndVJgow,3.90625,3.710526316,3.387096774,3.8,1,The Blue Skillet,3.5
8SwMaPL6AJIs1ZPSZ3NJ4w,4.272058824,4.0657277,4.273195876,4.082191781,3.9375,Forte European Tapas Bar and Bistro,4
8SWZLawwzqwzbXpGQS7gBw,3.597087379,3.726744186,3.625,3.392857143,4,Della's Kitchen,3.5
8tMy7yEeNVYylVVFRlPmdQ,4.225352113,4.288135593,4.19047619,3.956521739,3.5,Boteco,4
8USUyIeN39rurnqCn5cA0w,4.547169811,4.403846154,4.416666667,4.585365854,4.1,Los Lupes Mexican Restaurant,4.5
8vkFJ_kA8XxDyjHfmsdEOg,3.422222222,3.702702703,2.928571429,3,0,Five Guys,3.5
8wt-saX_qXaqVCXQHc5qXw,3.711340206,3.808510638,3.552941176,3.285714286,4,Sporting Life Bar,4
8yiLVWzJyyTEhYE0fVNvlA,4.037037037,4.272727273,4.10483871,4.083333333,4,Il Mulino New York,4
8YJOMfdnk42v3PvpkDxJGg,4.325581395,4.119047619,4.571428571,4.714285714,4,Maribel Mexican Food & More,4.5
8yY7tAd-qrjC0Ineby0cPA,3.585365854,3.444444444,3.731707317,3.333333333,2.4,Marbella Tapas,3.5
8Yz1eFsaUy-ny3B6YZDOrg,3.510067114,3.470588235,3.743362832,3.431818182,3,Outback Steakhouse,3.5
9_OPjioLbD9Q_zAeHfv6kw,3.304635762,3.458333333,3.366336634,3.125,3.714285714,The Red Pot,3.5
939j88ceB05Te3D7kQPwSA,3.37254902,3.379912664,3.388888889,3.593220339,3.8125,VooDoo Rooftop Nightclub & Lounge,3.5
95CCHowiE0W_ovv5-9lQAQ,4.443113772,4.433823529,4.403508772,4.619047619,4.5,Fat Boy,4.5
95TwO5NbFeH7Kz7_OYr1Ig,4.56097561,4.666666667,4.625,4.8,5,Triple Play American Grill,4.5
966W5oXOBW0ZWhNYy0yjcA,3.841121495,3.948339483,3.799019608,3.876404494,3.666666667,Wendy's Noodle Cafe,4
97TVQZZo_2nMDTeWvqfXXg,2.875,2.808510638,2.7,2.714285714,4.333333333,Ciao Ciao Cafe & Bar,3
98hNRWW4AC5IzEg4BP3f5Q,3.23943662,3.367647059,3.479166667,3.571428571,3.8,Sushi Bar Sage,3.5
99kGGQoig4YaRi-52VtqMA,2.214285714,2,2.333333333,2.041666667,3,Tropical Smoothie Cafe,2
9ae7asMUB-Fty3tw6m18qQ,2.942307692,2.882352941,2.9,2.5,2,Pho Da Nang Vietnamese Kitchen,3
9c3LlXubVkbMwIrS8dIp0Q,3.542253521,3.492424242,3.747663551,3.405405405,4,Ribs & Burgers,3.5
9CNObWIk7w8poCo5IAtgmw,4.098360656,3.833333333,4.317073171,4.1875,5,Raising Cane's,4
9-cVW8wSRoE6Nmnc7v0uUA,3.712121212,3.621710526,3.670833333,3.447368421,3.4,Pantry - 24 Hour Kitchen,3.5
9cw870n3gsGikVoOT5YOYg,4.452599388,4.531914894,4.504424779,4.359223301,4.285714286,Pier 215,4.5
9d36_PI9Fh7kZ-Pybr2QiA,3.796875,3.881818182,3.690909091,3.777777778,2.666666667,The Olive Mediterranean Grill,4
--9e1ONYQuAa-CB_Rrw7Tw,4.105736783,4.100334448,4.199362041,4.053571429,4.109375,Delmonico Steakhouse,4
9evRrJHVWghiv16EOUg6zA,4.075,4,3.964285714,4.307692308,5,Mountain View Bistro,4
9iCgfQ7ffWtroHbde7q-pQ,2.666666667,2,2.575757576,2.5,1,IHOP,2.5
9jPb9kD6UBk4aVEgaizaoQ,3.282608696,3.296296296,3.310344828,3.428571429,2.5,Cafe Cortez,3.5
9km51KaQujxsSgdaG9gYSw,4.375886525,4.351351351,4.440860215,4.424242424,4.058823529,Paina Cafe,4.5
9lqPRnnxUA47dacFK9lhtQ,3.4,3.218390805,3.285714286,3.518518519,2.857142857,Va Bene Caff̬,3.5
9M6eqYZlyBMo8K9QztXcIA,3.728571429,3.52173913,3.342857143,3.157894737,4,Cravin' Cajun,3.5
9P23-V64kYz3trn9ecaJJA,4.802083333,4.675,4.84057971,4.961538462,4.2,Kame Omakase,5
9PIC380tmNYpIC3z5cvcNA,4.261146497,4.204545455,4.267782427,4.212121212,4.458333333,Is Sweet,4
9qcTpWYxrZrN13p1zAP6dA,3.702290076,3.879310345,3.641509434,3.552631579,4.25,Ping Pong Thai Restaurant,3.5
9R2UXiCt1DgV8Yhm3WX2KA,1.574468085,1.609756098,1.371428571,1.285714286,3,McDonald's,1.5
9sbXPpRC_wDhCsp7qG2PDw,3.690140845,3.296296296,3.509433962,3.916666667,1,HK Seafood Garden,3.5
9tLCuUmw3Tlco-tKPGkIWQ,3.779220779,3.787878788,3.862745098,3.5,0,Teriyaki Madness,4
9U4Tqt5SkZKQ6eeH6IPSxQ,4.296296296,4.380116959,4.409090909,4.270833333,4.727272727,Ohjah Japanese Steakhouse,4.5
9UVkAmyodpaSBm49DBKFNw,4.408653846,4.342857143,4.397058824,4.416666667,4.416666667,Sweet Pok̩,4.5
9UZbY3FxhpNZ8sVWcYON6A,2.986486486,2.929824561,2.925925926,3.4375,2,Cicis,3
9V9RlgqqnPFQJfF_e9Lnmw,3.527777778,3.493150685,3.741935484,3.882352941,4,Baidu China Bistro,3.5
9WAnQD1nj1j3zLZ7ONtvfQ,3.522222222,3.675675676,3.567164179,3.307692308,3,Little Buddha Restaurant & Sushi Bar,3.5
9wNrqTeoEepFSbFu4QLuUQ,3.533333333,3.738095238,3.666666667,3.933333333,4.5,Rosati's Pizza,3.5
9wxxjUKdaiWeK0fGxSYhzQ,2.948717949,3.023529412,3.05785124,3.372881356,3.166666667,Raffles Cafe,3
9YiQ3o0EGmtojzjXdEfgeQ,4.6,4.787878788,4.476190476,5,4,The Green Regime,4.5
-9YyInW1wapzdNZrhQJ9dg,2.428571429,2.578947368,2.528571429,2.555555556,2.923076923,Fresh Buffet,2.5
A_CXVdyJCE6nyxwbd6fNwg,4.086614173,4.102362205,4.252336449,4,4,Libertine Social,4
a09UyTP6KoaARapiMU7oJw,3.958333333,4.322580645,4.147058824,4,5,Tiki's Hawaiian BBQ,4
a0v7Si0DK4cIko7AQY4YXg,4.342293907,4.376963351,4.347945205,4.351351351,4.846153846,Egg Works,4.5
A0X1baHPgw9IiBRivu0G9g,4.057803468,4.202898551,4.114379085,4.115702479,3.916666667,Patisserie Manon,4
